filepath,category,texture,texture_confidence,season,season_confidence,season_gap,season_source
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter380.jpg,Warmwear,solid,0.1898,all-season,0.1678,0.0076,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt259.jpg,Skirt,solid,0.2188,all-season,0.1844,0.0067,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress318.jpg,Dress,floral,0.2322,summer,0.2312,0.0656,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket089.jpg,Jacket,solid,0.2406,all-season,0.2454,0.0008,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket294.jpg,Jacket,solid,0.229,all-season,0.1871,0.0002,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts085.jpg,Shorts,solid,0.1965,summer,0.2042,0.0403,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket297.jpg,Jacket,solid,0.2155,fall,0.2283,0.029,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress184.jpg,Dress,floral,0.1972,summer,0.1481,0.072,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt269.jpg,Skirt,solid,0.226,summer,0.2248,0.0378,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket350.jpg,Jacket,solid,0.2445,winter,0.2756,0.0509,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts082.jpg,Shorts,solid,0.2084,summer,0.1968,0.021,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter315.jpg,Warmwear,embroidered,0.2255,fall,0.2294,0.0201,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt204.jpg,Shirt,striped,0.2372,summer,0.1902,0.013,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top080.jpg,Top,pleated,0.2482,summer,0.222,0.0624,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant361.jpg,Pants,solid,0.208,fall,0.172,0.0124,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer440.jpg,Blazer,embroidered,0.2275,summer,0.2144,0.0137,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress209.jpg,Dress,pleated,0.1965,summer,0.19,0.0517,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts280.jpg,Shorts,solid,0.1768,summer,0.1429,0.0211,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter388.jpg,Warmwear,solid,0.1764,winter,0.1858,0.0212,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer334.jpg,Blazer,solid,0.194,all-season,0.2076,0.0081,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt124.jpg,Shirt,solid,0.2588,summer,0.2285,0.0414,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer084.jpg,Blazer,checkered,0.265,fall,0.268,0.0427,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket443.jpg,Jacket,solid,0.2408,all-season,0.2236,0.0099,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt022.jpg,Shirt,solid,0.2628,summer,0.2747,0.074,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant240.jpg,Formal_Pant,solid,0.1895,all-season,0.1418,0.0003,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress375.jpg,Dress,floral,0.1869,summer,0.1804,0.0755,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant165.jpg,Pants,solid,0.2303,all-season,0.1881,0.001,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant089.jpg,Formal_Pant,solid,0.218,summer,0.1811,0.0102,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter097.jpg,Warmwear,floral,0.2566,fall,0.2153,0.0119,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top050.jpg,Top,pleated,0.2288,summer,0.2378,0.0563,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket220.jpg,Jacket,solid,0.2001,all-season,0.2054,0.0027,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant405.jpg,Pants,graphic,0.2055,all-season,0.1362,0.0002,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt043.jpg,Skirt,checkered,0.2782,fall,0.1909,0.0137,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant377.jpg,Pants,solid,0.1897,winter,0.1754,0.0107,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket216.jpg,Jacket,solid,0.2243,all-season,0.1993,0.0011,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress312.jpg,Dress,solid,0.2199,summer,0.2153,0.0574,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter250.jpg,Warmwear,striped,0.2564,winter,0.2069,0.016,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter332.jpg,Warmwear,striped,0.2244,winter,0.2379,0.0164,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts265.jpg,Shorts,solid,0.2187,summer,0.2087,0.0578,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant339.jpg,Formal_Pant,solid,0.2158,fall,0.1911,0.0275,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter130.jpg,Warmwear,striped,0.2273,winter,0.2221,0.0164,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket331.jpg,Jacket,solid,0.2271,all-season,0.2505,0.0034,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer233.jpg,Blazer,solid,0.1977,fall,0.2302,0.0396,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt388.jpg,Skirt,solid,0.2138,summer,0.1794,0.0285,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts411.jpg,Shorts,embroidered,0.2095,summer,0.178,0.0324,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter268.jpg,Warmwear,embroidered,0.1866,winter,0.2029,0.0329,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket101.jpg,Jacket,solid,0.2479,all-season,0.2417,0.0042,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant169.jpg,Formal_Pant,solid,0.1789,fall,0.1424,0.0105,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress191.jpg,Dress,pleated,0.2007,summer,0.1927,0.0532,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress205.jpg,Dress,floral,0.2144,summer,0.2002,0.0468,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter391.jpg,Warmwear,striped,0.201,winter,0.1919,0.0192,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts368.jpg,Shorts,solid,0.2252,summer,0.2142,0.0415,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket336.jpg,Jacket,solid,0.1864,winter,0.2183,0.0543,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter067.jpg,Warmwear,solid,0.1891,fall,0.2058,0.023,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt111.jpg,Shirt,solid,0.269,summer,0.2316,0.0487,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter129.jpg,Warmwear,embroidered,0.2157,all-season,0.1876,0.001,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant069.jpg,Pants,solid,0.1759,all-season,0.1532,0.0051,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant066.jpg,Pants,solid,0.2138,all-season,0.1775,0.0026,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt029.jpg,Shirt,solid,0.2304,fall,0.1933,0.0209,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress174.jpg,Dress,solid,0.2059,summer,0.2062,0.0813,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer446.jpg,Blazer,solid,0.1993,fall,0.2301,0.0478,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket233.jpg,Jacket,solid,0.192,winter,0.1978,0.02,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant208.jpg,Formal_Pant,pleated,0.1867,all-season,0.1565,0.0019,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top032.jpg,Top,solid,0.2628,summer,0.2167,0.0274,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress153.jpg,Dress,pleated,0.253,summer,0.204,0.0362,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts286.jpg,Shorts,checkered,0.234,all-season,0.1973,0.0092,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress221.jpg,Dress,striped,0.2136,summer,0.181,0.0769,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt166.jpg,Skirt,solid,0.1976,summer,0.1793,0.0214,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts384.jpg,Shorts,checkered,0.2688,summer,0.1945,0.0288,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt295.jpg,Shirt,striped,0.2371,summer,0.202,0.0345,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant229.jpg,Pants,embroidered,0.2077,all-season,0.1725,0.0041,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt098.jpg,Skirt,pleated,0.2562,all-season,0.1947,0.0007,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket172.jpg,Jacket,solid,0.1468,winter,0.1956,0.0217,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer337.jpg,Blazer,solid,0.1719,fall,0.2087,0.044,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress068.jpg,Dress,striped,0.2443,summer,0.1935,0.0673,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter309.jpg,Warmwear,graphic,0.1768,winter,0.1654,0.0217,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts028.jpg,Shorts,solid,0.2018,summer,0.1913,0.0155,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts428.jpg,Shorts,solid,0.2208,summer,0.1939,0.0312,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress232.jpg,Dress,checkered,0.2596,summer,0.2014,0.0332,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer335.jpg,Blazer,embroidered,0.1625,fall,0.1828,0.0309,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt145.jpg,Shirt,striped,0.2814,all-season,0.2222,0.0019,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts154.jpg,Shorts,solid,0.207,all-season,0.1736,0.0037,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress243.jpg,Dress,striped,0.2551,summer,0.2457,0.016,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer013.jpg,Blazer,solid,0.233,fall,0.2461,0.0468,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress159.jpg,Dress,floral,0.263,summer,0.2047,0.0537,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant284.jpg,Pants,solid,0.1929,summer,0.149,0.0101,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant448.jpg,Pants,graphic,0.2029,winter,0.1533,0.0167,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts294.jpg,Shorts,embroidered,0.2071,summer,0.1752,0.0547,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt378.jpg,Skirt,pleated,0.2037,summer,0.2119,0.0498,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts442.jpg,Shorts,solid,0.2292,summer,0.2006,0.0259,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt216.jpg,Shirt,solid,0.2838,summer,0.2736,0.0899,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress055.jpg,Dress,solid,0.2472,all-season,0.2097,0.0055,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter297.jpg,Warmwear,floral,0.252,all-season,0.2182,0.0054,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt186.jpg,Shirt,solid,0.2663,all-season,0.2078,0.005,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts062.jpg,Shorts,solid,0.1339,summer,0.1393,0.0492,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts071.jpg,Shorts,solid,0.1817,summer,0.1735,0.0291,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top262.jpg,Top,checkered,0.221,summer,0.2119,0.0763,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts125.jpg,Shorts,solid,0.1862,summer,0.1702,0.0353,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top393.jpg,Top,floral,0.2268,summer,0.1715,0.0409,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts167.jpg,Shorts,solid,0.218,summer,0.2039,0.0423,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer402.jpg,Blazer,checkered,0.2395,fall,0.2365,0.0221,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket454.jpg,Jacket,solid,0.2465,fall,0.2155,0.0127,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant066.jpg,Formal_Pant,solid,0.219,all-season,0.1674,0.0059,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Warmwear\winter349.jpg,Warmwear,floral,0.2368,all-season,0.1851,0.0048,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt028.jpg,Skirt,checkered,0.2429,all-season,0.1574,0.0036,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt240.jpg,Shirt,solid,0.2421,fall,0.2221,0.0336,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top002.jpg,Top,floral,0.2309,summer,0.2144,0.0469,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt290.jpg,Skirt,solid,0.2495,summer,0.2148,0.02,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top328.jpg,Top,striped,0.2797,summer,0.2409,0.1044,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt123.jpg,Skirt,solid,0.223,summer,0.2038,0.048,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant327.jpg,Formal_Pant,solid,0.2239,all-season,0.182,0.0078,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt168.jpg,Skirt,pleated,0.2325,summer,0.2002,0.0263,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress138.jpg,Dress,solid,0.1968,summer,0.1864,0.0404,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress332.jpg,Dress,solid,0.1866,summer,0.2047,0.0614,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket456.jpg,Jacket,solid,0.2014,summer,0.229,0.0264,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant184.jpg,Pants,solid,0.1979,all-season,0.1643,0.0022,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant160.jpg,Formal_Pant,solid,0.2086,fall,0.1645,0.0109,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top360.jpg,Top,floral,0.2518,summer,0.193,0.0518,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt157.jpg,Shirt,solid,0.2931,summer,0.2395,0.0292,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress303.jpg,Dress,pleated,0.225,summer,0.226,0.0929,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress201.jpg,Dress,solid,0.2033,summer,0.1577,0.0324,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top058.jpg,Top,graphic,0.2114,summer,0.1849,0.0774,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant232.jpg,Pants,striped,0.2087,winter,0.1747,0.0352,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant135.jpg,Pants,solid,0.2074,summer,0.1911,0.0316,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Formal_Pant\formal_pant328.jpg,Formal_Pant,solid,0.2197,summer,0.1849,0.0115,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket429.jpg,Jacket,solid,0.2597,fall,0.2407,0.0126,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer171.jpg,Blazer,solid,0.2183,fall,0.2384,0.0533,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant293.jpg,Pants,solid,0.1683,all-season,0.1512,0.007,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top317.jpg,Top,solid,0.1921,summer,0.2015,0.0475,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer219.jpg,Blazer,checkered,0.2398,fall,0.2539,0.0463,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress021.jpg,Dress,pleated,0.2376,summer,0.2166,0.0693,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts365.jpg,Shorts,solid,0.2213,summer,0.2109,0.0497,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket372.jpg,Jacket,solid,0.223,winter,0.2541,0.0214,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts227.jpg,Shorts,solid,0.1675,summer,0.153,0.0358,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket361.jpg,Jacket,solid,0.2263,all-season,0.221,0.0002,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket284.jpg,Jacket,solid,0.2388,summer,0.2286,0.0236,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket247.jpg,Jacket,solid,0.2097,winter,0.2624,0.0485,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top195.jpg,Top,solid,0.1867,summer,0.192,0.0501,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts025.jpg,Shorts,striped,0.2218,summer,0.1734,0.015,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts343.jpg,Shorts,solid,0.2067,summer,0.1985,0.0171,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer056.jpg,Blazer,solid,0.2379,fall,0.2541,0.0432,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer149.jpg,Blazer,solid,0.1885,fall,0.2171,0.0388,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Dress\dress067.jpg,Dress,solid,0.2153,summer,0.1883,0.0183,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Top\top272.jpg,Top,floral,0.2472,summer,0.1983,0.0663,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Blazer\blazer291.jpg,Blazer,checkered,0.2626,fall,0.2483,0.0564,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Jacket\jacket026.jpg,Jacket,solid,0.1788,winter,0.2044,0.017,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shirt\shirt101.jpg,Shirt,solid,0.2656,summer,0.2822,0.0991,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt287.jpg,Skirt,pleated,0.2536,summer,0.2009,0.0154,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Skirt\skirt375.jpg,Skirt,solid,0.1978,fall,0.1654,0.0107,clip
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Pants\pant314.jpg,Pants,solid,0.1513,all-season,0.1288,0.0036,low_confidence_fallback
C:\Users\Lenovo\Desktop\StyleMind\stylemind-cnn-training-pipeline\data\processed_dataset\Shorts\shorts326.jpg,Shorts,checkered,0.2538,summer,0.1955,0.0219,clip
